timestamp,locomotiveType,locomotiveId,demoScenario,speedKmh,speedLimitKmh,engineTempC,oilTempC,brakePressureBar,fuelLevelPct,tractionCurrentA,batteryVoltageV,lineVoltageV,faultCodeCount,signalQualityPct,vibrationMmS,lat,lon,healthScore,healthClass,healthStatus
"2026-04-03T23:03:33.823Z","TE33A","TE33A-SM-1","normal",37.773,80,73.691,71.691,4.850,59.904,311.000,27.705,,0,98,2.427,51.141,71.451,100,"A","normal"
"2026-04-03T23:03:34.823Z","TE33A","TE33A-SM-1","normal",37.611,80,73.663,71.663,4.850,59.903,308.321,27.712,,0,98,2.439,51.141,71.451,100,"A","normal"
"2026-04-03T23:03:35.823Z","TE33A","TE33A-SM-1","normal",37.467,80,73.635,71.635,4.850,59.902,305.360,27.719,,0,98,2.449,51.141,71.451,100,"A","normal"
"2026-04-03T23:03:36.823Z","TE33A","TE33A-SM-1","normal",37.342,80,73.606,71.606,4.850,59.901,302.145,27.726,,0,98,2.459,51.141,71.451,100,"A","normal"
"2026-04-03T23:03:37.823Z","TE33A","TE33A-SM-1","normal",37.236,80,73.575,71.575,4.850,59.900,298.709,27.732,,0,98,2.467,51.141,71.451,100,"A","normal"
"2026-04-03T23:03:38.823Z","TE33A","TE33A-SM-1","warning_overheat",37.149,80,93,92,4.896,59.899,295.086,27.738,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:39.823Z","TE33A","TE33A-SM-1","warning_overheat",37.082,80,94,93,4.895,59.898,291.312,27.744,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:40.823Z","TE33A","TE33A-SM-1","warning_overheat",37.035,80,95,94,4.892,59.897,287.425,27.750,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:41.823Z","TE33A","TE33A-SM-1","warning_overheat",37.008,80,96,95,4.889,59.896,283.464,27.755,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:42.823Z","TE33A","TE33A-SM-1","warning_overheat",37.000,80,97,96,4.886,59.895,279.468,27.760,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:43.823Z","TE33A","TE33A-SM-1","warning_overheat",37.013,80,98,97,4.883,59.894,275.478,27.765,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:44.823Z","TE33A","TE33A-SM-1","warning_overheat",37.045,80,92,91,4.879,59.893,271.533,27.770,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:45.823Z","TE33A","TE33A-SM-1","warning_overheat",37.098,80,93,92,4.874,59.892,267.672,27.774,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:46.823Z","TE33A","TE33A-SM-1","warning_overheat",37.170,80,94,93,4.870,59.891,263.935,27.778,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:47.824Z","TE33A","TE33A-SM-1","warning_overheat",37.262,80,95,94,4.865,59.890,260.358,27.782,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:48.824Z","TE33A","TE33A-SM-1","warning_overheat",37.373,80,96,95,4.860,59.889,256.977,27.785,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:49.824Z","TE33A","TE33A-SM-1","warning_overheat",37.503,80,97,96,4.854,59.888,253.827,27.788,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:50.824Z","TE33A","TE33A-SM-1","warning_overheat",37.652,80,98,97,4.848,59.887,250.938,27.790,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:51.824Z","TE33A","TE33A-SM-1","warning_overheat",37.820,80,92,91,4.842,59.886,248.339,27.793,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:52.824Z","TE33A","TE33A-SM-1","warning_overheat",38.005,80,93,92,4.836,59.885,246.057,27.795,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:53.824Z","TE33A","TE33A-SM-1","warning_overheat",38.208,80,94,93,4.830,59.884,244.114,27.797,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:54.824Z","TE33A","TE33A-SM-1","warning_overheat",38.427,80,95,94,4.824,59.883,242.529,27.798,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:55.824Z","TE33A","TE33A-SM-1","warning_overheat",38.664,80,96,95,4.817,59.882,241.319,27.799,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:56.824Z","TE33A","TE33A-SM-1","warning_overheat",38.916,80,97,96,4.810,59.881,240.495,27.800,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:57.824Z","TE33A","TE33A-SM-1","warning_overheat",39.183,80,98,97,4.804,59.880,240.066,27.800,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:58.824Z","TE33A","TE33A-SM-1","warning_overheat",39.465,80,92,91,4.797,59.879,240.036,27.800,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:03:59.824Z","TE33A","TE33A-SM-1","warning_overheat",39.760,80,93,92,4.791,59.878,240.405,27.800,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:00.824Z","TE33A","TE33A-SM-1","warning_overheat",40.069,80,94,93,4.784,59.877,241.170,27.799,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:01.824Z","TE33A","TE33A-SM-1","warning_overheat",40.390,80,95,94,4.777,59.876,242.323,27.798,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:02.824Z","TE33A","TE33A-SM-1","warning_overheat",40.722,80,96,95,4.771,59.875,243.853,27.797,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:03.824Z","TE33A","TE33A-SM-1","warning_overheat",41.066,80,97,96,4.765,59.874,245.743,27.795,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:04.824Z","TE33A","TE33A-SM-1","warning_overheat",41.419,80,98,97,4.758,59.873,247.976,27.793,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:05.824Z","TE33A","TE33A-SM-1","warning_overheat",41.781,80,92,91,4.752,59.872,250.529,27.791,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:06.824Z","TE33A","TE33A-SM-1","warning_overheat",42.151,80,93,92,4.747,59.871,253.376,27.788,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:07.824Z","TE33A","TE33A-SM-1","warning_overheat",42.528,80,94,93,4.741,59.870,256.489,27.785,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:08.824Z","TE33A","TE33A-SM-1","warning_overheat",42.911,80,95,94,4.736,59.869,259.837,27.782,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:09.824Z","TE33A","TE33A-SM-1","warning_overheat",43.300,80,96,95,4.731,59.868,263.387,27.779,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:10.824Z","TE33A","TE33A-SM-1","warning_overheat",43.693,80,97,96,4.726,59.867,267.103,27.775,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:11.824Z","TE33A","TE33A-SM-1","warning_overheat",44.089,80,98,97,4.722,59.866,270.947,27.770,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:12.824Z","TE33A","TE33A-SM-1","warning_overheat",44.487,80,92,91,4.718,59.865,274.882,27.766,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:13.824Z","TE33A","TE33A-SM-1","warning_overheat",44.887,80,93,92,4.714,59.864,278.868,27.761,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:14.824Z","TE33A","TE33A-SM-1","warning_overheat",45.287,80,94,93,4.711,59.863,282.866,27.756,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:15.824Z","TE33A","TE33A-SM-1","warning_overheat",45.686,80,95,94,4.708,59.862,286.834,27.751,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:16.824Z","TE33A","TE33A-SM-1","warning_overheat",46.083,80,96,95,4.706,59.861,290.735,27.745,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:17.824Z","TE33A","TE33A-SM-1","warning_overheat",46.478,80,97,96,4.704,59.860,294.528,27.739,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:18.824Z","TE33A","TE33A-SM-1","warning_overheat",46.869,80,98,97,4.702,59.859,298.176,27.733,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:19.824Z","TE33A","TE33A-SM-1","warning_overheat",47.256,80,92,91,4.701,59.858,301.642,27.727,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:20.824Z","TE33A","TE33A-SM-1","warning_overheat",47.637,80,93,92,4.700,59.857,304.893,27.720,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:21.824Z","TE33A","TE33A-SM-1","warning_overheat",48.011,80,94,93,4.700,59.856,307.894,27.713,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:22.824Z","TE33A","TE33A-SM-1","warning_overheat",48.377,80,95,94,4.700,59.855,310.617,27.706,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:23.824Z","TE33A","TE33A-SM-1","warning_overheat",48.736,80,96,95,4.701,59.854,313.034,27.699,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:24.824Z","TE33A","TE33A-SM-1","warning_overheat",49.085,80,97,96,4.702,59.853,315.121,27.691,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:25.824Z","TE33A","TE33A-SM-1","warning_overheat",49.423,80,98,97,4.703,59.852,316.856,27.683,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:26.824Z","TE33A","TE33A-SM-1","warning_overheat",49.751,80,92,91,4.705,59.851,318.224,27.675,,0,97,4,51.141,71.451,94,"A","normal"
"2026-04-03T23:04:27.824Z","TE33A","TE33A-SM-1","warning_overheat",50.067,80,93,92,4.708,59.850,319.210,27.667,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:28.824Z","TE33A","TE33A-SM-1","warning_overheat",50.370,80,94,93,4.710,59.849,319.804,27.658,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:29.824Z","TE33A","TE33A-SM-1","warning_overheat",50.659,80,95,94,4.713,59.848,320.000,27.650,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:30.824Z","TE33A","TE33A-SM-1","warning_overheat",50.935,80,96,95,4.717,59.847,319.797,27.641,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:31.824Z","TE33A","TE33A-SM-1","warning_overheat",51.196,80,97,96,4.721,59.846,319.195,27.632,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:32.824Z","TE33A","TE33A-SM-1","warning_overheat",51.441,80,98,97,4.725,59.845,318.203,27.623,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:33.824Z","TE33A","TE33A-SM-1","warning_overheat",51.670,80,92,91,4.730,59.844,316.828,27.614,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:34.825Z","TE33A","TE33A-SM-1","warning_overheat",51.882,80,93,92,4.735,59.843,315.086,27.605,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:35.825Z","TE33A","TE33A-SM-1","warning_overheat",52.078,80,94,93,4.740,59.842,312.993,27.595,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:36.825Z","TE33A","TE33A-SM-1","warning_overheat",52.255,80,95,94,4.745,59.841,310.570,27.586,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:37.825Z","TE33A","TE33A-SM-1","warning_overheat",52.415,80,96,95,4.751,59.840,307.842,27.576,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:38.825Z","TE33A","TE33A-SM-1","warning_overheat",52.555,80,97,96,4.757,59.839,304.836,27.566,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:39.825Z","TE33A","TE33A-SM-1","warning_overheat",52.677,80,98,97,4.763,59.838,301.582,27.557,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:40.825Z","TE33A","TE33A-SM-1","warning_overheat",52.780,80,92,91,4.769,59.837,298.112,27.547,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:41.825Z","TE33A","TE33A-SM-1","warning_overheat",52.864,80,93,92,4.776,59.836,294.461,27.537,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:42.825Z","TE33A","TE33A-SM-1","warning_overheat",52.927,80,94,93,4.782,59.835,290.665,27.527,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:43.825Z","TE33A","TE33A-SM-1","warning_overheat",52.971,80,95,94,4.789,59.834,286.763,27.517,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:44.825Z","TE33A","TE33A-SM-1","warning_overheat",52.995,80,96,95,4.795,59.833,282.793,27.507,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:45.825Z","TE33A","TE33A-SM-1","warning_overheat",52.999,80,97,96,4.802,59.832,278.796,27.497,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:46.825Z","TE33A","TE33A-SM-1","warning_overheat",52.983,80,98,97,4.809,59.831,274.810,27.487,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:47.825Z","TE33A","TE33A-SM-1","warning_overheat",52.947,80,92,91,4.815,59.830,270.877,27.477,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:48.825Z","TE33A","TE33A-SM-1","warning_overheat",52.891,80,93,92,4.822,59.829,267.034,27.467,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:49.825Z","TE33A","TE33A-SM-1","warning_overheat",52.816,80,94,93,4.828,59.828,263.321,27.457,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:50.825Z","TE33A","TE33A-SM-1","warning_overheat",52.721,80,95,94,4.835,59.827,259.775,27.447,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:51.825Z","TE33A","TE33A-SM-1","warning_overheat",52.606,80,96,95,4.841,59.826,256.431,27.437,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:52.825Z","TE33A","TE33A-SM-1","warning_overheat",52.473,80,97,96,4.847,59.825,253.322,27.428,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:53.825Z","TE33A","TE33A-SM-1","warning_overheat",52.321,80,98,97,4.853,59.824,250.480,27.418,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:54.825Z","TE33A","TE33A-SM-1","warning_overheat",52.150,80,92,91,4.858,59.823,247.933,27.408,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:55.825Z","TE33A","TE33A-SM-1","warning_overheat",51.962,80,93,92,4.863,59.822,245.706,27.399,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:56.825Z","TE33A","TE33A-SM-1","warning_overheat",51.756,80,94,93,4.868,59.821,243.822,27.390,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:57.825Z","TE33A","TE33A-SM-1","warning_overheat",51.534,80,95,94,4.873,59.820,242.299,27.380,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:58.825Z","TE33A","TE33A-SM-1","warning_overheat",51.295,80,96,95,4.878,59.819,241.153,27.371,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:04:59.825Z","TE33A","TE33A-SM-1","warning_overheat",51.040,80,97,96,4.882,59.818,240.395,27.362,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:00.825Z","TE33A","TE33A-SM-1","warning_overheat",50.771,80,98,97,4.885,59.817,240.033,27.354,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:01.825Z","TE33A","TE33A-SM-1","warning_overheat",50.487,80,92,91,4.889,59.816,240.070,27.345,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:02.825Z","TE33A","TE33A-SM-1","warning_overheat",50.189,80,93,92,4.891,59.815,240.507,27.336,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:03.825Z","TE33A","TE33A-SM-1","warning_overheat",49.878,80,94,93,4.894,59.814,241.337,27.328,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:04.825Z","TE33A","TE33A-SM-1","warning_overheat",49.555,80,95,94,4.896,59.813,242.554,27.320,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:05.825Z","TE33A","TE33A-SM-1","warning_overheat",49.221,80,96,95,4.898,59.812,244.146,27.312,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:06.825Z","TE33A","TE33A-SM-1","warning_overheat",48.876,80,97,96,4.899,59.811,246.095,27.304,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:07.825Z","TE33A","TE33A-SM-1","warning_overheat",48.521,80,98,97,4.900,59.810,248.383,27.297,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:08.825Z","TE33A","TE33A-SM-1","warning_overheat",48.158,80,92,91,4.900,59.809,250.988,27.290,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:09.825Z","TE33A","TE33A-SM-1","warning_overheat",47.786,80,93,92,4.900,59.808,253.882,27.283,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:10.825Z","TE33A","TE33A-SM-1","warning_overheat",47.408,80,94,93,4.899,59.807,257.037,27.276,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:11.825Z","TE33A","TE33A-SM-1","warning_overheat",47.024,80,95,94,4.898,59.806,260.421,27.269,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:12.825Z","TE33A","TE33A-SM-1","warning_overheat",46.634,80,96,95,4.897,59.805,264.001,27.263,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:13.825Z","TE33A","TE33A-SM-1","warning_overheat",46.241,80,97,96,4.895,59.804,267.741,27.257,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:14.825Z","TE33A","TE33A-SM-1","warning_overheat",45.844,80,98,97,4.893,59.803,271.603,27.251,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:15.825Z","TE33A","TE33A-SM-1","warning_overheat",45.446,80,92,91,4.890,59.802,275.550,27.246,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:16.826Z","TE33A","TE33A-SM-1","warning_overheat",45.046,80,93,92,4.887,59.801,279.541,27.241,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:17.826Z","TE33A","TE33A-SM-1","warning_overheat",44.646,80,94,93,4.884,59.800,283.536,27.236,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:18.826Z","TE33A","TE33A-SM-1","warning_overheat",44.247,80,95,94,4.880,59.799,287.496,27.231,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:19.826Z","TE33A","TE33A-SM-1","warning_overheat",43.850,80,96,95,4.875,59.798,291.381,27.227,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:20.826Z","TE33A","TE33A-SM-1","warning_overheat",43.456,80,97,96,4.871,59.797,295.153,27.223,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:21.826Z","TE33A","TE33A-SM-1","warning_overheat",43.065,80,98,97,4.866,59.796,298.773,27.219,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:22.826Z","TE33A","TE33A-SM-1","warning_overheat",42.680,80,92,91,4.861,59.795,302.205,27.216,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:23.826Z","TE33A","TE33A-SM-1","warning_overheat",42.300,80,93,92,4.855,59.794,305.416,27.213,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:24.826Z","TE33A","TE33A-SM-1","warning_overheat",41.927,80,94,93,4.850,59.793,308.372,27.210,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:25.826Z","TE33A","TE33A-SM-1","warning_overheat",41.562,80,95,94,4.844,59.792,311.045,27.208,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:26.826Z","TE33A","TE33A-SM-1","warning_overheat",41.205,80,96,95,4.838,59.791,313.408,27.206,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:27.826Z","TE33A","TE33A-SM-1","warning_overheat",40.858,80,97,96,4.832,59.790,315.438,27.204,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:28.826Z","TE33A","TE33A-SM-1","warning_overheat",40.521,80,98,97,4.825,59.789,317.113,27.202,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:29.826Z","TE33A","TE33A-SM-1","warning_overheat",40.195,80,92,91,4.819,59.788,318.417,27.201,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:30.826Z","TE33A","TE33A-SM-1","warning_overheat",39.881,80,93,92,4.812,59.787,319.337,27.201,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:31.826Z","TE33A","TE33A-SM-1","warning_overheat",39.581,80,94,93,4.805,59.786,319.865,27.200,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:32.826Z","TE33A","TE33A-SM-1","warning_overheat",39.293,80,95,94,4.799,59.785,319.994,27.200,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:33.826Z","TE33A","TE33A-SM-1","warning_overheat",39.020,80,96,95,4.792,59.784,319.723,27.200,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:34.826Z","TE33A","TE33A-SM-1","warning_overheat",38.762,80,97,96,4.786,59.783,319.056,27.201,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:35.826Z","TE33A","TE33A-SM-1","warning_overheat",38.520,80,98,97,4.779,59.782,317.998,27.202,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:36.826Z","TE33A","TE33A-SM-1","warning_overheat",38.293,80,92,91,4.773,59.781,316.561,27.203,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:37.826Z","TE33A","TE33A-SM-1","warning_overheat",38.084,80,93,92,4.766,59.780,314.758,27.204,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:38.826Z","TE33A","TE33A-SM-1","warning_overheat",37.891,80,94,93,4.760,59.779,312.608,27.206,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:39.826Z","TE33A","TE33A-SM-1","warning_overheat",37.717,80,95,94,4.754,59.778,310.132,27.209,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:40.826Z","TE33A","TE33A-SM-1","warning_overheat",37.560,80,96,95,4.748,59.777,307.356,27.211,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:41.826Z","TE33A","TE33A-SM-1","warning_overheat",37.423,80,97,96,4.743,59.776,304.305,27.214,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:42.826Z","TE33A","TE33A-SM-1","warning_overheat",37.304,80,98,97,4.737,59.775,301.012,27.217,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:43.826Z","TE33A","TE33A-SM-1","warning_overheat",37.204,80,92,91,4.732,59.774,297.509,27.221,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:44.826Z","TE33A","TE33A-SM-1","warning_overheat",37.124,80,93,92,4.727,59.773,293.832,27.224,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:45.826Z","TE33A","TE33A-SM-1","warning_overheat",37.064,80,94,93,4.723,59.772,290.015,27.228,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:46.826Z","TE33A","TE33A-SM-1","warning_overheat",37.023,80,95,94,4.719,59.771,286.099,27.233,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:47.826Z","TE33A","TE33A-SM-1","warning_overheat",37.003,80,96,95,4.715,59.770,282.122,27.238,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:48.826Z","TE33A","TE33A-SM-1","warning_overheat",37.002,80,97,96,4.712,59.769,278.124,27.243,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:49.826Z","TE33A","TE33A-SM-1","warning_overheat",37.022,80,98,97,4.709,59.768,274.144,27.248,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:50.826Z","TE33A","TE33A-SM-1","warning_overheat",37.061,80,92,91,4.706,59.767,270.223,27.253,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:51.826Z","TE33A","TE33A-SM-1","warning_overheat",37.120,80,93,92,4.704,59.766,266.400,27.259,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:52.826Z","TE33A","TE33A-SM-1","warning_overheat",37.199,80,94,93,4.703,59.765,262.712,27.265,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:53.826Z","TE33A","TE33A-SM-1","warning_overheat",37.297,80,95,94,4.701,59.764,259.198,27.272,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:54.826Z","TE33A","TE33A-SM-1","warning_overheat",37.415,80,96,95,4.700,59.763,255.891,27.278,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:55.826Z","TE33A","TE33A-SM-1","warning_overheat",37.551,80,97,96,4.700,59.762,252.825,27.285,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:56.826Z","TE33A","TE33A-SM-1","warning_overheat",37.707,80,98,97,4.700,59.761,250.030,27.292,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:57.826Z","TE33A","TE33A-SM-1","warning_overheat",37.880,80,92,91,4.701,59.760,247.535,27.300,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:58.826Z","TE33A","TE33A-SM-1","warning_overheat",38.071,80,93,92,4.702,59.759,245.365,27.307,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:05:59.826Z","TE33A","TE33A-SM-1","warning_overheat",38.280,80,94,93,4.703,59.758,243.540,27.315,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:00.826Z","TE33A","TE33A-SM-1","warning_overheat",38.505,80,95,94,4.705,59.757,242.080,27.323,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:01.826Z","TE33A","TE33A-SM-1","warning_overheat",38.747,80,96,95,4.707,59.756,240.998,27.331,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:02.826Z","TE33A","TE33A-SM-1","warning_overheat",39.004,80,97,96,4.710,59.755,240.307,27.339,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:03.826Z","TE33A","TE33A-SM-1","warning_overheat",39.276,80,98,97,4.713,59.754,240.011,27.348,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:04.827Z","TE33A","TE33A-SM-1","warning_overheat",39.563,80,92,91,4.716,59.753,240.116,27.357,,0,97,4,51.142,71.452,94,"A","normal"
"2026-04-03T23:06:05.827Z","TE33A","TE33A-SM-1","warning_overheat",39.863,80,93,92,4.720,59.752,240.619,27.366,,0,97,4,51.142,71.452,94,"A","normal"
